Date,Year,Month,Geopolitical_Zone,State,Rainfall_mm,Rainy_Days,Max_Daily_Rainfall_mm,Rainfall_Intensity,Drought_Index,Flood_Risk_Index
2010-05-01,2010,5,South-South,Edo,188.8,30,92.9,6.29,0.0,0.516
2010-06-01,2010,6,South-South,Edo,209.3,30,97.0,6.98,0.223,0.36
2010-07-01,2010,7,South-South,Edo,152.8,30,60.7,5.09,0.41,0.234
2010-08-01,2010,8,South-South,Edo,277.8,30,92.9,9.26,0.0,0.42
2010-09-01,2010,9,South-South,Edo,480.3,30,145.4,16.01,0.0,0.521
2010-10-01,2010,10,South-South,Edo,213.4,30,106.4,7.11,0.011,0.493
2010-11-01,2010,11,South-South,Edo,87.4,17,27.1,5.14,0.0,0.364
2010-12-01,2010,12,South-South,Edo,50.4,10,22.4,5.04,0.0,1.0
2011-01-01,2011,1,South-South,Edo,3.1,1,1.4,3.1,0.807,0.087
2011-02-01,2011,2,South-South,Edo,63.3,13,19.9,4.87,0.0,0.632
2011-03-01,2011,3,South-South,Edo,23.9,5,11.6,4.78,0.724,0.134
2011-04-01,2011,4,South-South,Edo,63.6,13,30.9,4.89,0.602,0.193
2011-05-01,2011,5,South-South,Edo,257.4,30,116.1,8.58,0.0,0.645
2011-06-01,2011,6,South-South,Edo,189.5,30,94.6,6.32,0.297,0.351
2011-07-01,2011,7,South-South,Edo,218.2,30,81.3,7.27,0.157,0.314
2011-08-01,2011,8,South-South,Edo,260.6,30,90.2,8.69,0.0,0.408
2011-09-01,2011,9,South-South,Edo,238.1,30,98.2,7.94,0.147,0.352
2011-10-01,2011,10,South-South,Edo,247.4,30,99.9,8.25,0.0,0.463
2011-11-01,2011,11,South-South,Edo,35.7,7,12.4,5.1,0.52,0.167
2011-12-01,2011,12,South-South,Edo,0.6,0,0.3,0.6,0.969,0.016
2012-01-01,2012,1,South-South,Edo,2.4,0,1.1,2.4,0.85,0.069
2012-02-01,2012,2,South-South,Edo,37.6,8,11.6,4.7,0.0,0.368
2012-03-01,2012,3,South-South,Edo,53.8,11,23.6,4.89,0.379,0.272
2012-04-01,2012,4,South-South,Edo,146.7,29,67.6,5.06,0.082,0.423
2012-05-01,2012,5,South-South,Edo,148.2,30,56.3,4.94,0.177,0.313
2012-06-01,2012,6,South-South,Edo,225.2,30,104.2,7.51,0.164,0.387
2012-07-01,2012,7,South-South,Edo,183.0,30,85.4,6.1,0.293,0.33
2012-08-01,2012,8,South-South,Edo,206.8,30,70.0,6.89,0.064,0.317
2012-09-01,2012,9,South-South,Edo,281.5,30,102.4,9.38,0.0,0.367
2012-10-01,2012,10,South-South,Edo,216.6,30,99.0,7.22,0.0,0.459
2012-11-01,2012,11,South-South,Edo,70.4,14,22.6,5.03,0.054,0.304
2012-12-01,2012,12,South-South,Edo,20.3,4,6.3,5.08,0.0,0.33
2013-01-01,2013,1,South-South,Edo,28.8,6,10.3,4.8,0.0,0.643
2013-02-01,2013,2,South-South,Edo,54.6,11,25.2,4.96,0.0,0.8
2013-03-01,2013,3,South-South,Edo,74.8,15,32.5,4.99,0.137,0.375
2013-04-01,2013,4,South-South,Edo,93.4,19,31.1,4.92,0.415,0.195
2013-05-01,2013,5,South-South,Edo,247.5,30,114.9,8.25,0.0,0.638
2013-06-01,2013,6,South-South,Edo,213.9,30,80.2,7.13,0.206,0.298
2013-07-01,2013,7,South-South,Edo,178.3,30,71.8,5.94,0.311,0.277
2013-08-01,2013,8,South-South,Edo,210.8,30,82.5,7.03,0.046,0.373
2013-09-01,2013,9,South-South,Edo,273.8,30,114.7,9.13,0.02,0.411
2013-10-01,2013,10,South-South,Edo,231.4,30,84.9,7.71,0.0,0.394
2013-11-01,2013,11,South-South,Edo,126.3,25,61.1,5.05,0.0,0.821
2013-12-01,2013,12,South-South,Edo,110.9,22,37.9,5.04,0.0,1.0
2014-01-01,2014,1,South-South,Edo,29.8,6,12.5,4.97,0.0,0.78
2014-02-01,2014,2,South-South,Edo,46.9,9,23.1,5.21,0.0,0.734
2014-03-01,2014,3,South-South,Edo,36.3,7,13.9,5.19,0.581,0.16
2014-04-01,2014,4,South-South,Edo,105.1,21,45.0,5.0,0.342,0.282
2014-05-01,2014,5,South-South,Edo,118.5,24,41.2,4.94,0.342,0.229
2014-06-01,2014,6,South-South,Edo,78.7,16,25.2,4.92,0.708,0.094
2014-07-01,2014,7,South-South,Edo,117.4,23,58.3,5.1,0.547,0.225
2014-08-01,2014,8,South-South,Edo,160.0,30,61.6,5.33,0.276,0.279
2014-09-01,2014,9,South-South,Edo,176.0,30,81.2,5.87,0.37,0.291
2014-10-01,2014,10,South-South,Edo,126.8,25,40.7,5.07,0.412,0.189
2014-11-01,2014,11,South-South,Edo,49.4,10,22.6,4.94,0.336,0.304
2014-12-01,2014,12,South-South,Edo,0.6,0,0.3,0.6,0.969,0.016
2015-01-01,2015,1,South-South,Edo,2.4,0,0.8,2.4,0.85,0.05
2015-02-01,2015,2,South-South,Edo,24.4,5,8.4,4.88,0.225,0.267
2015-03-01,2015,3,South-South,Edo,164.8,30,77.6,5.49,0.0,0.896
2015-04-01,2015,4,South-South,Edo,73.2,15,22.0,4.88,0.542,0.138
2015-05-01,2015,5,South-South,Edo,79.6,16,37.1,4.97,0.558,0.206
2015-06-01,2015,6,South-South,Edo,199.1,30,74.9,6.64,0.261,0.278
2015-07-01,2015,7,South-South,Edo,148.9,30,60.1,4.96,0.425,0.232
2015-08-01,2015,8,South-South,Edo,117.7,24,54.4,4.9,0.467,0.246
2015-09-01,2015,9,South-South,Edo,177.7,30,60.5,5.92,0.364,0.217
2015-10-01,2015,10,South-South,Edo,176.7,30,54.0,5.89,0.181,0.25
2015-11-01,2015,11,South-South,Edo,49.9,10,24.8,4.99,0.33,0.333
2015-12-01,2015,12,South-South,Edo,0.8,0,0.3,0.8,0.958,0.016
2016-01-01,2016,1,South-South,Edo,20.9,4,9.4,5.22,0.0,0.587
2016-02-01,2016,2,South-South,Edo,3.0,1,1.4,3.0,0.905,0.044
2016-03-01,2016,3,South-South,Edo,148.4,30,54.1,4.95,0.0,0.624
2016-04-01,2016,4,South-South,Edo,104.0,21,37.5,4.95,0.349,0.235
2016-05-01,2016,5,South-South,Edo,169.9,30,51.1,5.66,0.056,0.284
2016-06-01,2016,6,South-South,Edo,240.3,30,100.2,8.01,0.108,0.372
2016-07-01,2016,7,South-South,Edo,243.5,30,118.9,8.12,0.06,0.459
2016-08-01,2016,8,South-South,Edo,355.3,30,144.7,11.84,0.0,0.655
2016-09-01,2016,9,South-South,Edo,369.9,30,166.0,12.33,0.0,0.594
2016-10-01,2016,10,South-South,Edo,271.4,30,128.2,9.05,0.0,0.594
2016-11-01,2016,11,South-South,Edo,58.0,12,26.4,4.83,0.221,0.355
2016-12-01,2016,12,South-South,Edo,20.5,4,9.9,5.12,0.0,0.519
2017-01-01,2017,1,South-South,Edo,8.1,2,4.0,4.05,0.495,0.25
2017-02-01,2017,2,South-South,Edo,12.4,2,3.9,6.2,0.606,0.124
2017-03-01,2017,3,South-South,Edo,148.4,30,70.1,4.95,0.0,0.809
2017-04-01,2017,4,South-South,Edo,206.1,30,64.9,6.87,0.0,0.406
2017-05-01,2017,5,South-South,Edo,208.5,30,68.5,6.95,0.0,0.38
2017-06-01,2017,6,South-South,Edo,306.7,30,93.5,10.22,0.0,0.347
2017-07-01,2017,7,South-South,Edo,704.3,30,280.4,23.48,0.0,1.0
2017-08-01,2017,8,South-South,Edo,228.2,30,90.4,7.61,0.0,0.409
2017-09-01,2017,9,South-South,Edo,323.1,30,135.0,10.77,0.0,0.483
2017-10-01,2017,10,South-South,Edo,117.0,23,45.3,5.09,0.458,0.21
2017-11-01,2017,11,South-South,Edo,49.7,10,23.5,4.97,0.332,0.316
2017-12-01,2017,12,South-South,Edo,15.5,3,7.5,5.17,0.187,0.393
2018-01-01,2018,1,South-South,Edo,0.1,0,0.0,0.1,0.994,0.0
2018-02-01,2018,2,South-South,Edo,65.4,13,26.4,5.03,0.0,0.838
2018-03-01,2018,3,South-South,Edo,102.6,21,39.3,4.89,0.0,0.454
2018-04-01,2018,4,South-South,Edo,75.5,15,31.1,5.03,0.528,0.195
2018-05-01,2018,5,South-South,Edo,150.9,30,71.8,5.03,0.162,0.399
2018-06-01,2018,6,South-South,Edo,487.0,30,153.8,16.23,0.0,0.571
2018-07-01,2018,7,South-South,Edo,320.8,30,125.2,10.69,0.0,0.483
2018-08-01,2018,8,South-South,Edo,306.0,30,145.0,10.2,0.0,0.656
2018-09-01,2018,9,South-South,Edo,329.2,30,161.8,10.97,0.0,0.579
2018-10-01,2018,10,South-South,Edo,202.3,30,95.2,6.74,0.062,0.441
2018-11-01,2018,11,South-South,Edo,156.5,30,68.7,5.22,0.0,0.923
2018-12-01,2018,12,South-South,Edo,1.2,0,0.4,1.2,0.937,0.021
2019-01-01,2019,1,South-South,Edo,31.5,6,13.5,5.25,0.0,0.842
2019-02-01,2019,2,South-South,Edo,27.3,5,12.3,5.46,0.133,0.391
2019-03-01,2019,3,South-South,Edo,81.7,16,39.4,5.11,0.057,0.455
2019-04-01,2019,4,South-South,Edo,62.3,12,27.5,5.19,0.61,0.172
2019-05-01,2019,5,South-South,Edo,226.1,30,112.3,7.54,0.0,0.624
2019-06-01,2019,6,South-South,Edo,464.8,30,203.9,15.49,0.0,0.757
2019-07-01,2019,7,South-South,Edo,266.9,30,114.1,8.9,0.0,0.441
2019-08-01,2019,8,South-South,Edo,418.8,30,204.9,13.96,0.0,0.927
2019-09-01,2019,9,South-South,Edo,432.8,30,143.9,14.43,0.0,0.515
2019-10-01,2019,10,South-South,Edo,500.5,30,159.1,16.68,0.0,0.737
2019-11-01,2019,11,South-South,Edo,95.4,19,44.6,5.02,0.0,0.599
2019-12-01,2019,12,South-South,Edo,17.8,4,5.7,4.45,0.066,0.299
2020-01-01,2020,1,South-South,Edo,0.2,0,0.1,0.2,0.988,0.006
2020-02-01,2020,2,South-South,Edo,0.8,0,0.4,0.8,0.975,0.013
2020-03-01,2020,3,South-South,Edo,148.4,30,54.3,4.95,0.0,0.627
2020-04-01,2020,4,South-South,Edo,146.7,29,60.7,5.06,0.082,0.38
2020-05-01,2020,5,South-South,Edo,110.4,22,52.6,5.02,0.387,0.292
2020-06-01,2020,6,South-South,Edo,333.7,30,104.5,11.12,0.0,0.388
2020-07-01,2020,7,South-South,Edo,388.6,30,151.6,12.95,0.0,0.585
2020-08-01,2020,8,South-South,Edo,100.9,20,39.0,5.04,0.543,0.176
2020-09-01,2020,9,South-South,Edo,466.2,30,195.5,15.54,0.0,0.7
2020-10-01,2020,10,South-South,Edo,194.6,30,81.2,6.49,0.098,0.376
2020-11-01,2020,11,South-South,Edo,190.3,30,60.1,6.34,0.0,0.807
2020-12-01,2020,12,South-South,Edo,30.6,6,10.1,5.1,0.0,0.53
2021-01-01,2021,1,South-South,Edo,44.3,9,15.7,4.92,0.0,0.98
2021-02-01,2021,2,South-South,Edo,30.2,6,9.4,5.03,0.041,0.299
2021-03-01,2021,3,South-South,Edo,92.4,18,32.2,5.13,0.0,0.372
2021-04-01,2021,4,South-South,Edo,267.4,30,90.7,8.91,0.0,0.568
2021-05-01,2021,5,South-South,Edo,169.7,30,62.6,5.66,0.057,0.348
2021-06-01,2021,6,South-South,Edo,267.5,30,81.5,8.92,0.007,0.302
2021-07-01,2021,7,South-South,Edo,252.3,30,100.7,8.41,0.026,0.389
2021-08-01,2021,8,South-South,Edo,457.6,30,193.6,15.25,0.0,0.876
2021-09-01,2021,9,South-South,Edo,306.0,30,122.0,10.2,0.0,0.437
2021-10-01,2021,10,South-South,Edo,201.4,30,76.1,6.71,0.067,0.353
2021-11-01,2021,11,South-South,Edo,239.6,30,100.4,7.99,0.0,1.0
2021-12-01,2021,12,South-South,Edo,28.6,6,12.9,4.77,0.0,0.677
2022-01-01,2022,1,South-South,Edo,60.8,12,20.2,5.07,0.0,1.0
2022-02-01,2022,2,South-South,Edo,4.3,1,1.6,4.3,0.863,0.051
2022-03-01,2022,3,South-South,Edo,71.6,14,28.1,5.11,0.174,0.324
2022-04-01,2022,4,South-South,Edo,169.0,30,64.2,5.63,0.0,0.402
2022-05-01,2022,5,South-South,Edo,172.2,30,52.0,5.74,0.044,0.289
2022-06-01,2022,6,South-South,Edo,329.9,30,129.2,11.0,0.0,0.479
2022-07-01,2022,7,South-South,Edo,228.9,30,110.1,7.63,0.116,0.425
2022-08-01,2022,8,South-South,Edo,213.0,30,84.7,7.1,0.036,0.383
2022-09-01,2022,9,South-South,Edo,255.3,30,97.2,8.51,0.086,0.348
2022-10-01,2022,10,South-South,Edo,155.6,30,57.2,5.19,0.279,0.265
2022-11-01,2022,11,South-South,Edo,56.9,11,27.5,5.17,0.236,0.369
2022-12-01,2022,12,South-South,Edo,33.7,7,13.4,4.81,0.0,0.703
2023-01-01,2023,1,South-South,Edo,10.0,2,4.0,5.0,0.376,0.25
2023-02-01,2023,2,South-South,Edo,37.5,8,17.3,4.69,0.0,0.549
2023-03-01,2023,3,South-South,Edo,140.5,28,67.8,5.02,0.0,0.782
2023-04-01,2023,4,South-South,Edo,105.6,21,33.1,5.03,0.339,0.207
2023-05-01,2023,5,South-South,Edo,101.1,20,42.0,5.06,0.438,0.233
2023-06-01,2023,6,South-South,Edo,311.4,30,134.0,10.38,0.0,0.497
2023-07-01,2023,7,South-South,Edo,231.4,30,91.3,7.71,0.106,0.353
2023-08-01,2023,8,South-South,Edo,113.3,23,41.2,4.93,0.487,0.186
2023-09-01,2023,9,South-South,Edo,314.4,30,143.4,10.48,0.0,0.513
2023-10-01,2023,10,South-South,Edo,191.3,30,85.8,6.38,0.113,0.398
2023-11-01,2023,11,South-South,Edo,117.9,24,56.4,4.91,0.0,0.758
2023-12-01,2023,12,South-South,Edo,2.1,0,0.7,2.1,0.89,0.037
1990-01-01,1990,1,South-South,Rivers,8.1,2,2.6,4.05,0.744,0.082
1990-02-01,1990,2,South-South,Rivers,60.4,12,25.8,5.03,0.0,0.586
1990-03-01,1990,3,South-South,Rivers,29.5,6,11.7,4.92,0.749,0.099
1990-04-01,1990,4,South-South,Rivers,236.2,30,110.7,7.87,0.0,0.582
1990-05-01,1990,5,South-South,Rivers,217.3,30,102.9,7.24,0.007,0.47
1990-06-01,1990,6,South-South,Rivers,227.8,30,98.9,7.59,0.35,0.282
1990-07-01,1990,7,South-South,Rivers,182.1,30,70.8,6.07,0.481,0.202
1990-08-01,1990,8,South-South,Rivers,35.6,7,16.3,5.09,0.893,0.049
1990-09-01,1990,9,South-South,Rivers,149.6,30,68.1,4.99,0.603,0.181
1990-10-01,1990,10,South-South,Rivers,243.6,30,77.9,8.12,0.099,0.288
1990-11-01,1990,11,South-South,Rivers,174.2,30,72.7,5.81,0.0,0.553
1990-12-01,1990,12,South-South,Rivers,156.5,30,72.5,5.22,0.0,1.0
1991-01-01,1991,1,South-South,Rivers,82.4,16,27.9,5.15,0.0,0.883
1991-02-01,1991,2,South-South,Rivers,23.1,5,11.0,4.62,0.475,0.25
1991-03-01,1991,3,South-South,Rivers,53.8,11,19.6,4.89,0.543,0.166
1991-04-01,1991,4,South-South,Rivers,306.0,30,113.8,10.2,0.0,0.598
1991-05-01,1991,5,South-South,Rivers,148.2,30,72.4,4.94,0.323,0.331
1991-06-01,1991,6,South-South,Rivers,311.9,30,105.3,10.4,0.11,0.3
1991-07-01,1991,7,South-South,Rivers,450.0,30,138.4,15.0,0.0,0.394
1991-08-01,1991,8,South-South,Rivers,68.4,14,22.2,4.89,0.795,0.067
1991-09-01,1991,9,South-South,Rivers,165.9,30,58.8,5.53,0.559,0.156
1991-10-01,1991,10,South-South,Rivers,149.6,30,59.4,4.99,0.447,0.22
1991-11-01,1991,11,South-South,Rivers,76.0,15,35.3,5.07,0.422,0.268
1991-12-01,1991,12,South-South,Rivers,81.8,16,25.3,5.11,0.0,0.699
1992-01-01,1992,1,South-South,Rivers,0.2,0,0.1,0.2,0.994,0.003
1992-02-01,1992,2,South-South,Rivers,17.0,3,6.1,5.67,0.614,0.139
1992-03-01,1992,3,South-South,Rivers,202.0,30,68.2,6.73,0.0,0.579
1992-04-01,1992,4,South-South,Rivers,173.5,30,69.0,5.78,0.088,0.363
1992-05-01,1992,5,South-South,Rivers,270.9,30,119.6,9.03,0.0,0.547
1992-06-01,1992,6,South-South,Rivers,640.9,30,210.3,21.36,0.0,0.6
1992-07-01,1992,7,South-South,Rivers,636.5,30,234.4,21.22,0.0,0.668
1992-08-01,1992,8,South-South,Rivers,333.7,30,156.1,11.12,0.0,0.468
1992-09-01,1992,9,South-South,Rivers,419.6,30,178.9,13.99,0.0,0.475
1992-10-01,1992,10,South-South,Rivers,428.0,30,188.5,14.27,0.0,0.697
1992-11-01,1992,11,South-South,Rivers,130.5,26,39.6,5.02,0.008,0.301
1992-12-01,1992,12,South-South,Rivers,0.9,0,0.4,0.9,0.975,0.011
1993-01-01,1993,1,South-South,Rivers,6.3,1,2.8,6.3,0.801,0.089
1993-02-01,1993,2,South-South,Rivers,57.9,12,19.0,4.82,0.0,0.432
1993-03-01,1993,3,South-South,Rivers,124.4,25,55.1,4.98,0.0,0.468
1993-04-01,1993,4,South-South,Rivers,203.3,30,81.9,6.78,0.0,0.431
1993-05-01,1993,5,South-South,Rivers,322.8,30,107.8,10.76,0.0,0.493
1993-06-01,1993,6,South-South,Rivers,454.7,30,203.3,15.16,0.0,0.58
1993-07-01,1993,7,South-South,Rivers,544.0,30,249.9,18.13,0.0,0.712
1993-08-01,1993,8,South-South,Rivers,309.8,30,152.9,10.33,0.071,0.458
1993-09-01,1993,9,South-South,Rivers,436.7,30,137.7,14.56,0.0,0.366
1993-10-01,1993,10,South-South,Rivers,314.7,30,103.7,10.49,0.0,0.384
1993-11-01,1993,11,South-South,Rivers,141.5,28,69.4,5.05,0.0,0.528
1993-12-01,1993,12,South-South,Rivers,45.9,9,16.4,5.1,0.0,0.453
1994-01-01,1994,1,South-South,Rivers,62.8,13,23.6,4.83,0.0,0.747
1994-02-01,1994,2,South-South,Rivers,36.8,7,11.9,5.26,0.164,0.27
1994-03-01,1994,3,South-South,Rivers,156.4,30,68.8,5.21,0.0,0.584
1994-04-01,1994,4,South-South,Rivers,329.4,30,152.0,10.98,0.0,0.799
1994-05-01,1994,5,South-South,Rivers,193.3,30,78.7,6.44,0.116,0.36
1994-06-01,1994,6,South-South,Rivers,343.2,30,132.9,11.44,0.021,0.379
1994-07-01,1994,7,South-South,Rivers,630.7,30,192.5,21.02,0.0,0.549
1994-08-01,1994,8,South-South,Rivers,594.2,30,224.0,19.81,0.0,0.672
1994-09-01,1994,9,South-South,Rivers,540.8,30,228.8,18.03,0.0,0.608
1994-10-01,1994,10,South-South,Rivers,400.1,30,135.5,13.34,0.0,0.501
1994-11-01,1994,11,South-South,Rivers,109.8,22,41.2,4.99,0.165,0.313
1994-12-01,1994,12,South-South,Rivers,0.5,0,0.2,0.5,0.986,0.006
1995-01-01,1995,1,South-South,Rivers,61.2,12,19.2,5.1,0.0,0.607
1995-02-01,1995,2,South-South,Rivers,83.9,17,28.7,4.94,0.0,0.652
1995-03-01,1995,3,South-South,Rivers,200.9,30,99.2,6.7,0.0,0.843
1995-04-01,1995,4,South-South,Rivers,252.0,30,81.3,8.4,0.0,0.428
1995-05-01,1995,5,South-South,Rivers,289.5,30,92.2,9.65,0.0,0.421
1995-06-01,1995,6,South-South,Rivers,372.4,30,150.1,12.41,0.0,0.428
1995-07-01,1995,7,South-South,Rivers,597.2,30,293.3,19.91,0.0,0.836
1995-08-01,1995,8,South-South,Rivers,599.0,30,277.2,19.97,0.0,0.831
1995-09-01,1995,9,South-South,Rivers,557.7,30,237.6,18.59,0.0,0.631
1995-10-01,1995,10,South-South,Rivers,461.6,30,190.6,15.39,0.0,0.705
1995-11-01,1995,11,South-South,Rivers,89.1,18,32.9,4.95,0.323,0.25
1995-12-01,1995,12,South-South,Rivers,4.6,1,1.8,4.6,0.873,0.05
1996-01-01,1996,1,South-South,Rivers,6.9,1,2.2,6.9,0.782,0.07
1996-02-01,1996,2,South-South,Rivers,66.4,13,33.1,5.11,0.0,0.752
1996-03-01,1996,3,South-South,Rivers,244.3,30,80.3,8.14,0.0,0.682
1996-04-01,1996,4,South-South,Rivers,264.5,30,94.7,8.82,0.0,0.498
1996-05-01,1996,5,South-South,Rivers,256.2,30,110.8,8.54,0.0,0.506
1996-06-01,1996,6,South-South,Rivers,529.0,30,249.8,17.63,0.0,0.713
1996-07-01,1996,7,South-South,Rivers,221.9,30,83.0,7.4,0.368,0.237
1996-08-01,1996,8,South-South,Rivers,721.0,30,337.7,24.03,0.0,1.0
1996-09-01,1996,9,South-South,Rivers,502.1,30,183.2,16.74,0.0,0.487
1996-10-01,1996,10,South-South,Rivers,263.5,30,94.5,8.78,0.025,0.35
1996-11-01,1996,11,South-South,Rivers,54.7,11,24.8,4.97,0.584,0.189
1996-12-01,1996,12,South-South,Rivers,16.2,3,7.3,5.4,0.552,0.202
1997-01-01,1997,1,South-South,Rivers,21.1,4,7.6,5.28,0.332,0.24
1997-02-01,1997,2,South-South,Rivers,41.0,8,20.3,5.12,0.068,0.461
1997-03-01,1997,3,South-South,Rivers,396.6,30,144.2,13.22,0.0,1.0
1997-04-01,1997,4,South-South,Rivers,264.8,30,110.1,8.83,0.0,0.579
1997-05-01,1997,5,South-South,Rivers,344.7,30,127.7,11.49,0.0,0.584
1997-06-01,1997,6,South-South,Rivers,540.5,30,173.1,18.02,0.0,0.494
1997-07-01,1997,7,South-South,Rivers,293.9,30,88.7,9.8,0.163,0.253
1997-08-01,1997,8,South-South,Rivers,371.9,30,157.9,12.4,0.0,0.473
1997-09-01,1997,9,South-South,Rivers,238.6,30,101.2,7.95,0.366,0.269
1997-10-01,1997,10,South-South,Rivers,57.4,11,27.5,5.22,0.788,0.102
1997-11-01,1997,11,South-South,Rivers,107.3,21,32.9,5.11,0.184,0.25
1997-12-01,1997,12,South-South,Rivers,98.1,20,39.9,4.9,0.0,1.0
1998-01-01,1998,1,South-South,Rivers,5.9,1,2.0,5.9,0.813,0.063
1998-02-01,1998,2,South-South,Rivers,9.1,2,3.1,4.55,0.793,0.07
1998-03-01,1998,3,South-South,Rivers,10.6,2,3.9,5.3,0.91,0.033
1998-04-01,1998,4,South-South,Rivers,427.4,30,211.3,14.25,0.0,1.0
1998-05-01,1998,5,South-South,Rivers,188.1,30,93.3,6.27,0.14,0.426
1998-06-01,1998,6,South-South,Rivers,265.1,30,109.9,8.84,0.244,0.314
1998-07-01,1998,7,South-South,Rivers,263.7,30,98.2,8.79,0.249,0.28
1998-08-01,1998,8,South-South,Rivers,380.8,30,129.7,12.69,0.0,0.389
1998-09-01,1998,9,South-South,Rivers,487.2,30,219.3,16.24,0.0,0.582
1998-10-01,1998,10,South-South,Rivers,215.2,30,81.3,7.17,0.204,0.301
1998-11-01,1998,11,South-South,Rivers,15.8,3,6.5,5.27,0.88,0.049
1998-12-01,1998,12,South-South,Rivers,2.7,1,1.0,2.7,0.925,0.028
1999-01-01,1999,1,South-South,Rivers,10.4,2,3.9,5.2,0.671,0.123
1999-02-01,1999,2,South-South,Rivers,30.4,6,11.1,5.07,0.309,0.252
1999-03-01,1999,3,South-South,Rivers,48.4,10,17.9,4.84,0.589,0.152
1999-04-01,1999,4,South-South,Rivers,101.3,20,41.1,5.06,0.467,0.216
1999-05-01,1999,5,South-South,Rivers,114.1,23,41.7,4.96,0.478,0.191
1999-06-01,1999,6,South-South,Rivers,143.6,29,71.3,4.95,0.59,0.203
1999-07-01,1999,7,South-South,Rivers,175.5,30,86.9,5.85,0.5,0.248
1999-08-01,1999,8,South-South,Rivers,110.5,22,36.9,5.02,0.669,0.111
1999-09-01,1999,9,South-South,Rivers,196.4,30,73.8,6.55,0.478,0.196
1999-10-01,1999,10,South-South,Rivers,367.0,30,152.5,12.23,0.0,0.564
1999-11-01,1999,11,South-South,Rivers,78.1,16,34.1,4.88,0.406,0.259
1999-12-01,1999,12,South-South,Rivers,3.8,1,1.4,3.8,0.895,0.039
2000-01-01,2000,1,South-South,Rivers,2.9,1,1.0,2.9,0.908,0.032
2000-02-01,2000,2,South-South,Rivers,4.4,1,1.4,4.4,0.9,0.032
2000-03-01,2000,3,South-South,Rivers,99.6,20,37.8,4.98,0.154,0.321
2000-04-01,2000,4,South-South,Rivers,63.6,13,24.8,4.89,0.666,0.13
2000-05-01,2000,5,South-South,Rivers,206.4,30,98.5,6.88,0.057,0.45
2000-06-01,2000,6,South-South,Rivers,812.2,30,273.3,27.07,0.0,0.78
2000-07-01,2000,7,South-South,Rivers,594.8,30,228.1,19.83,0.0,0.65
2000-08-01,2000,8,South-South,Rivers,197.3,30,85.5,6.58,0.409,0.256
2000-09-01,2000,9,South-South,Rivers,278.1,30,119.4,9.27,0.261,0.317
2000-10-01,2000,10,South-South,Rivers,651.6,30,215.5,21.72,0.0,0.797
2000-11-01,2000,11,South-South,Rivers,178.3,30,55.4,5.94,0.0,0.421
2000-12-01,2000,12,South-South,Rivers,48.5,10,14.8,4.85,0.0,0.409
2001-01-01,2001,1,South-South,Rivers,9.2,2,3.0,4.6,0.709,0.095
2001-02-01,2001,2,South-South,Rivers,44.4,9,18.4,4.93,0.0,0.418
2001-03-01,2001,3,South-South,Rivers,30.8,6,14.9,5.13,0.738,0.127
2001-04-01,2001,4,South-South,Rivers,152.5,30,76.0,5.08,0.198,0.4
2001-05-01,2001,5,South-South,Rivers,267.0,30,124.9,8.9,0.0,0.571
2001-06-01,2001,6,South-South,Rivers,330.1,30,132.8,11.0,0.058,0.379
2001-07-01,2001,7,South-South,Rivers,190.2,30,58.2,6.34,0.458,0.166
2001-08-01,2001,8,South-South,Rivers,200.4,30,85.6,6.68,0.399,0.257
2001-09-01,2001,9,South-South,Rivers,388.7,30,180.7,12.96,0.0,0.48
2001-10-01,2001,10,South-South,Rivers,161.7,30,65.8,5.39,0.402,0.243
2001-11-01,2001,11,South-South,Rivers,59.4,12,25.5,4.95,0.548,0.194
2001-12-01,2001,12,South-South,Rivers,26.2,5,10.1,5.24,0.276,0.279
2002-01-01,2002,1,South-South,Rivers,1.4,0,0.5,1.4,0.956,0.016
2002-02-01,2002,2,South-South,Rivers,15.0,3,6.8,5.0,0.659,0.155
2002-03-01,2002,3,South-South,Rivers,138.3,28,58.0,4.94,0.0,0.493
2002-04-01,2002,4,South-South,Rivers,409.7,30,151.3,13.66,0.0,0.796
2002-05-01,2002,5,South-South,Rivers,195.2,30,78.1,6.51,0.108,0.357
2002-06-01,2002,6,South-South,Rivers,225.0,30,80.8,7.5,0.358,0.23
2002-07-01,2002,7,South-South,Rivers,579.0,30,204.1,19.3,0.0,0.582
2002-08-01,2002,8,South-South,Rivers,239.4,30,92.2,7.98,0.282,0.276
2002-09-01,2002,9,South-South,Rivers,145.5,29,45.0,5.02,0.614,0.12
2002-10-01,2002,10,South-South,Rivers,173.3,30,84.4,5.78,0.359,0.312
2002-11-01,2002,11,South-South,Rivers,44.0,9,15.9,4.89,0.665,0.121
2002-12-01,2002,12,South-South,Rivers,20.9,4,8.2,5.22,0.423,0.227
2003-01-01,2003,1,South-South,Rivers,33.7,7,14.8,4.81,0.0,0.468
2003-02-01,2003,2,South-South,Rivers,155.7,30,55.4,5.19,0.0,1.0
2003-03-01,2003,3,South-South,Rivers,41.6,8,18.1,5.2,0.647,0.154
2003-04-01,2003,4,South-South,Rivers,261.9,30,93.9,8.73,0.0,0.494
2003-05-01,2003,5,South-South,Rivers,195.5,30,64.0,6.52,0.106,0.293
2003-06-01,2003,6,South-South,Rivers,151.0,30,57.9,5.03,0.569,0.165
2003-07-01,2003,7,South-South,Rivers,307.6,30,122.5,10.25,0.123,0.349
