Date,Year,Month,Geopolitical_Zone,State,Avg_Temp_C,Min_Temp_C,Max_Temp_C,Temp_Range_C,Heat_Stress_Days,Cold_Stress_Days
2023-04-01,2023,4,North-West,Katsina,31.55,20.53,42.24,21.7,4,0
2023-05-01,2023,5,North-West,Katsina,32.8,22.69,41.96,19.3,2,0
2023-06-01,2023,6,North-West,Katsina,28.37,22.32,37.84,15.5,1,0
2023-07-01,2023,7,North-West,Katsina,27.54,22.14,36.19,14.0,5,0
2023-08-01,2023,8,North-West,Katsina,26.09,21.26,33.16,11.9,0,0
2023-09-01,2023,9,North-West,Katsina,26.26,21.04,33.04,12.0,0,0
2023-10-01,2023,10,North-West,Katsina,25.46,15.64,34.5,18.9,0,0
2023-11-01,2023,11,North-West,Katsina,25.76,16.46,35.89,19.4,4,0
2023-12-01,2023,12,North-West,Katsina,21.37,10.36,35.09,24.7,7,0
1990-01-01,1990,1,North-West,Kebbi,25.45,16.35,36.91,20.6,3,0
1990-02-01,1990,2,North-West,Kebbi,25.39,14.93,38.82,23.9,0,0
1990-03-01,1990,3,North-West,Kebbi,28.08,16.45,41.6,25.2,5,0
1990-04-01,1990,4,North-West,Kebbi,33.45,20.51,42.78,22.3,9,0
1990-05-01,1990,5,North-West,Kebbi,31.3,24.68,40.88,16.2,3,0
1990-06-01,1990,6,North-West,Kebbi,30.5,23.83,41.24,17.4,0,0
1990-07-01,1990,7,North-West,Kebbi,27.52,21.41,36.4,15.0,9,0
1990-08-01,1990,8,North-West,Kebbi,26.72,21.28,34.49,13.2,0,0
1990-09-01,1990,9,North-West,Kebbi,27.09,20.82,37.11,16.3,8,0
1990-10-01,1990,10,North-West,Kebbi,28.14,17.63,38.6,21.0,6,0
1990-11-01,1990,11,North-West,Kebbi,28.12,16.65,38.84,22.2,4,0
1990-12-01,1990,12,North-West,Kebbi,26.8,14.07,38.66,24.6,6,0
1991-01-01,1991,1,North-West,Kebbi,24.89,12.57,37.92,25.4,7,0
1991-02-01,1991,2,North-West,Kebbi,29.58,17.65,41.46,23.8,8,0
1991-03-01,1991,3,North-West,Kebbi,30.9,20.55,43.57,23.0,4,0
1991-04-01,1991,4,North-West,Kebbi,32.95,22.36,43.24,20.9,0,0
1991-05-01,1991,5,North-West,Kebbi,29.9,23.2,42.37,19.2,3,0
1991-06-01,1991,6,North-West,Kebbi,28.99,23.34,38.63,15.3,3,0
1991-07-01,1991,7,North-West,Kebbi,26.61,21.45,34.29,12.8,0,0
1991-08-01,1991,8,North-West,Kebbi,25.6,21.25,31.89,10.6,0,0
1991-09-01,1991,9,North-West,Kebbi,26.84,21.47,35.5,14.0,9,0
1991-10-01,1991,10,North-West,Kebbi,27.15,16.85,36.47,19.6,7,0
1991-11-01,1991,11,North-West,Kebbi,24.83,15.2,36.39,21.2,0,0
1991-12-01,1991,12,North-West,Kebbi,22.81,11.4,36.16,24.8,9,0
1992-01-01,1992,1,North-West,Kebbi,22.12,10.77,35.43,24.7,5,0
1992-02-01,1992,2,North-West,Kebbi,24.93,15.21,39.05,23.8,1,0
1992-03-01,1992,3,North-West,Kebbi,29.94,17.6,42.19,24.6,3,0
1992-04-01,1992,4,North-West,Kebbi,32.23,21.3,42.52,21.2,9,0
1992-05-01,1992,5,North-West,Kebbi,31.91,24.63,42.49,17.9,3,0
1992-06-01,1992,6,North-West,Kebbi,30.19,23.56,39.16,15.6,7,0
1992-07-01,1992,7,North-West,Kebbi,27.51,21.99,36.49,14.5,0,0
1992-08-01,1992,8,North-West,Kebbi,25.84,21.5,32.43,10.9,0,0
1992-09-01,1992,9,North-West,Kebbi,26.05,19.91,35.08,15.2,2,0
1992-10-01,1992,10,North-West,Kebbi,27.12,15.68,36.49,20.8,6,0
1992-11-01,1992,11,North-West,Kebbi,24.75,13.76,37.06,23.3,3,0
1992-12-01,1992,12,North-West,Kebbi,22.83,12.1,36.01,23.9,6,0
1993-01-01,1993,1,North-West,Kebbi,21.3,11.61,36.35,24.7,9,0
1993-02-01,1993,2,North-West,Kebbi,26.21,14.67,39.92,25.2,3,0
1993-03-01,1993,3,North-West,Kebbi,29.79,15.39,42.59,27.2,2,0
1993-04-01,1993,4,North-West,Kebbi,32.43,19.2,43.41,24.2,9,0
1993-05-01,1993,5,North-West,Kebbi,33.08,24.71,42.94,18.2,8,0
1993-06-01,1993,6,North-West,Kebbi,30.45,22.28,41.51,19.2,8,0
1993-07-01,1993,7,North-West,Kebbi,27.43,21.75,35.33,13.6,0,0
1993-08-01,1993,8,North-West,Kebbi,26.43,21.7,33.34,11.6,0,0
1993-09-01,1993,9,North-West,Kebbi,26.7,21.51,36.26,14.7,1,0
1993-10-01,1993,10,North-West,Kebbi,28.19,18.74,37.89,19.2,5,0
1993-11-01,1993,11,North-West,Kebbi,27.58,16.29,38.82,22.5,5,0
1993-12-01,1993,12,North-West,Kebbi,24.21,13.64,36.25,22.6,5,0
1994-01-01,1994,1,North-West,Kebbi,24.16,11.36,37.1,25.7,8,0
1994-02-01,1994,2,North-West,Kebbi,25.46,14.45,38.25,23.8,1,0
1994-03-01,1994,3,North-West,Kebbi,30.82,17.47,42.08,24.6,8,0
1994-04-01,1994,4,North-West,Kebbi,33.18,21.32,44.29,23.0,5,0
1994-05-01,1994,5,North-West,Kebbi,32.13,21.91,42.13,20.2,9,0
1994-06-01,1994,6,North-West,Kebbi,30.03,23.61,40.14,16.5,3,0
1994-07-01,1994,7,North-West,Kebbi,27.2,21.28,35.56,14.3,4,0
1994-08-01,1994,8,North-West,Kebbi,25.55,21.39,32.36,11.0,0,0
1994-09-01,1994,9,North-West,Kebbi,26.28,20.91,34.7,13.8,0,0
1994-10-01,1994,10,North-West,Kebbi,26.38,20.96,33.85,12.9,0,0
1994-11-01,1994,11,North-West,Kebbi,22.47,12.17,33.54,21.4,0,0
1994-12-01,1994,12,North-West,Kebbi,19.84,9.97,33.56,23.6,0,0
1995-01-01,1995,1,North-West,Kebbi,21.71,12.15,34.15,22.0,0,0
1995-02-01,1995,2,North-West,Kebbi,24.17,13.77,37.61,23.8,8,0
1995-03-01,1995,3,North-West,Kebbi,30.79,17.5,42.18,24.7,3,0
1995-04-01,1995,4,North-West,Kebbi,32.02,21.67,43.05,21.4,3,0
1995-05-01,1995,5,North-West,Kebbi,31.91,24.09,41.75,17.7,0,0
1995-06-01,1995,6,North-West,Kebbi,30.66,23.35,41.74,18.4,5,0
1995-07-01,1995,7,North-West,Kebbi,28.39,22.55,37.92,15.4,5,0
1995-08-01,1995,8,North-West,Kebbi,26.32,21.76,33.47,11.7,0,0
1995-09-01,1995,9,North-West,Kebbi,26.59,21.13,34.75,13.6,0,0
1995-10-01,1995,10,North-West,Kebbi,27.31,20.11,36.06,16.0,6,0
1995-11-01,1995,11,North-West,Kebbi,24.21,13.39,36.73,23.3,4,0
1995-12-01,1995,12,North-West,Kebbi,24.44,13.01,36.23,23.2,8,0
1996-01-01,1996,1,North-West,Kebbi,24.6,13.12,37.81,24.7,9,0
1996-02-01,1996,2,North-West,Kebbi,27.46,15.7,39.55,23.8,3,0
1996-03-01,1996,3,North-West,Kebbi,30.71,18.92,41.32,22.4,9,0
1996-04-01,1996,4,North-West,Kebbi,32.97,19.85,42.64,22.8,9,0
1996-05-01,1996,5,North-West,Kebbi,32.05,22.77,42.85,20.1,0,0
1996-06-01,1996,6,North-West,Kebbi,28.34,22.07,35.98,13.9,7,0
1996-07-01,1996,7,North-West,Kebbi,27.18,22.16,35.01,12.8,2,0
1996-08-01,1996,8,North-West,Kebbi,26.03,20.88,33.43,12.6,0,0
1996-09-01,1996,9,North-West,Kebbi,26.26,20.61,33.68,13.1,0,0
1996-10-01,1996,10,North-West,Kebbi,26.06,15.19,35.1,19.9,1,0
1996-11-01,1996,11,North-West,Kebbi,23.02,12.82,34.29,21.5,0,0
1996-12-01,1996,12,North-West,Kebbi,23.52,12.66,35.13,22.5,2,0
1997-01-01,1997,1,North-West,Kebbi,23.97,13.48,36.75,23.3,7,0
1997-02-01,1997,2,North-West,Kebbi,23.64,13.05,37.25,24.2,7,0
1997-03-01,1997,3,North-West,Kebbi,29.4,16.55,41.17,24.6,2,0
1997-04-01,1997,4,North-West,Kebbi,31.1,18.45,41.56,23.1,3,0
1997-05-01,1997,5,North-West,Kebbi,30.6,22.99,40.12,17.1,0,0
1997-06-01,1997,6,North-West,Kebbi,29.4,22.04,38.54,16.5,4,0
1997-07-01,1997,7,North-West,Kebbi,27.9,21.69,36.11,14.4,1,0
1997-08-01,1997,8,North-West,Kebbi,26.99,21.62,34.98,13.4,0,0
1997-09-01,1997,9,North-West,Kebbi,27.98,21.77,38.79,17.0,3,0
1997-10-01,1997,10,North-West,Kebbi,29.82,22.73,39.2,16.5,0,0
1997-11-01,1997,11,North-West,Kebbi,27.19,15.04,39.41,24.4,1,0
1997-12-01,1997,12,North-West,Kebbi,23.98,13.42,36.05,22.6,7,0
1998-01-01,1998,1,North-West,Kebbi,23.54,11.98,39.69,27.7,5,0
1998-02-01,1998,2,North-West,Kebbi,27.41,16.08,42.5,26.4,5,0
1998-03-01,1998,3,North-West,Kebbi,28.34,16.3,41.91,25.6,4,0
1998-04-01,1998,4,North-West,Kebbi,34.18,22.08,44.32,22.2,3,0
1998-05-01,1998,5,North-West,Kebbi,32.14,25.03,42.07,17.0,3,0
1998-06-01,1998,6,North-West,Kebbi,29.97,23.73,39.91,16.2,0,0
1998-07-01,1998,7,North-West,Kebbi,27.89,22.35,38.12,15.8,6,0
1998-08-01,1998,8,North-West,Kebbi,26.5,22.2,34.76,12.6,0,0
1998-09-01,1998,9,North-West,Kebbi,26.62,21.94,33.87,11.9,0,0
1998-10-01,1998,10,North-West,Kebbi,27.58,18.55,37.37,18.8,2,0
1998-11-01,1998,11,North-West,Kebbi,26.68,15.91,37.98,22.1,7,0
1998-12-01,1998,12,North-West,Kebbi,24.37,14.35,37.06,22.7,6,0
1999-01-01,1999,1,North-West,Kebbi,24.31,12.7,37.1,24.4,4,0
1999-02-01,1999,2,North-West,Kebbi,27.51,15.47,40.47,25.0,6,0
1999-03-01,1999,3,North-West,Kebbi,31.37,20.28,42.2,21.9,9,0
1999-04-01,1999,4,North-West,Kebbi,32.54,20.87,43.79,22.9,9,0
1999-05-01,1999,5,North-West,Kebbi,31.81,22.55,42.59,20.0,7,0
1999-06-01,1999,6,North-West,Kebbi,30.97,23.07,41.18,18.1,5,0
1999-07-01,1999,7,North-West,Kebbi,27.99,22.5,35.66,13.2,7,0
1999-08-01,1999,8,North-West,Kebbi,26.15,21.26,32.98,11.7,0,0
1999-09-01,1999,9,North-West,Kebbi,26.25,19.88,33.89,14.0,0,0
1999-10-01,1999,10,North-West,Kebbi,26.47,15.4,34.99,19.6,0,0
1999-11-01,1999,11,North-West,Kebbi,25.28,14.09,36.49,22.4,4,0
1999-12-01,1999,12,North-West,Kebbi,22.93,13.04,34.8,21.8,0,0
2000-01-01,2000,1,North-West,Kebbi,25.54,15.59,38.5,22.9,2,0
2000-02-01,2000,2,North-West,Kebbi,23.72,12.77,39.07,26.3,4,0
2000-03-01,2000,3,North-West,Kebbi,28.41,16.71,41.75,25.0,0,0
2000-04-01,2000,4,North-West,Kebbi,33.09,19.18,43.85,24.7,7,0
2000-05-01,2000,5,North-West,Kebbi,33.96,24.12,44.19,20.1,3,0
2000-06-01,2000,6,North-West,Kebbi,29.5,23.01,39.04,16.0,9,0
2000-07-01,2000,7,North-West,Kebbi,27.43,21.57,36.11,14.5,0,0
2000-08-01,2000,8,North-West,Kebbi,26.58,21.02,33.99,13.0,0,0
2000-09-01,2000,9,North-West,Kebbi,27.07,21.24,35.56,14.3,5,0
2000-10-01,2000,10,North-West,Kebbi,27.67,17.54,37.91,20.4,1,0
2000-11-01,2000,11,North-West,Kebbi,26.1,15.39,37.77,22.4,1,0
2000-12-01,2000,12,North-West,Kebbi,22.87,13.46,36.45,23.0,1,0
2001-01-01,2001,1,North-West,Kebbi,22.27,12.47,36.07,23.6,2,0
2001-02-01,2001,2,North-West,Kebbi,24.52,12.01,40.39,28.4,1,0
2001-03-01,2001,3,North-West,Kebbi,29.55,15.83,42.55,26.7,4,0
2001-04-01,2001,4,North-West,Kebbi,33.26,21.14,43.77,22.6,1,0
2001-05-01,2001,5,North-West,Kebbi,32.97,24.84,43.6,18.8,9,0
2001-06-01,2001,6,North-West,Kebbi,31.42,23.28,41.5,18.2,6,0
2001-07-01,2001,7,North-West,Kebbi,28.5,21.87,39.09,17.2,0,0
2001-08-01,2001,8,North-West,Kebbi,27.01,21.79,35.46,13.7,6,0
2001-09-01,2001,9,North-West,Kebbi,26.75,21.01,35.54,14.5,3,0
2001-10-01,2001,10,North-West,Kebbi,27.38,16.02,37.94,21.9,6,0
2001-11-01,2001,11,North-West,Kebbi,25.69,15.42,38.35,22.9,3,0
2001-12-01,2001,12,North-West,Kebbi,25.33,14.84,37.59,22.8,1,0
2002-01-01,2002,1,North-West,Kebbi,22.93,13.51,35.46,22.0,3,0
2002-02-01,2002,2,North-West,Kebbi,25.43,14.5,40.34,25.8,8,0
2002-03-01,2002,3,North-West,Kebbi,30.89,19.65,43.07,23.4,0,0
2002-04-01,2002,4,North-West,Kebbi,34.35,22.12,43.86,21.7,9,0
2002-05-01,2002,5,North-West,Kebbi,32.66,23.19,42.12,18.9,9,0
2002-06-01,2002,6,North-West,Kebbi,31.0,24.42,41.18,16.8,4,0
2002-07-01,2002,7,North-West,Kebbi,28.26,22.6,38.85,16.2,0,0
2002-08-01,2002,8,North-West,Kebbi,26.86,21.43,34.56,13.1,0,0
2002-09-01,2002,9,North-West,Kebbi,26.79,21.29,37.11,15.8,8,0
2002-10-01,2002,10,North-West,Kebbi,27.09,17.42,37.71,20.3,8,0
2002-11-01,2002,11,North-West,Kebbi,26.36,14.19,37.68,23.5,2,0
2002-12-01,2002,12,North-West,Kebbi,24.13,11.05,37.97,26.9,3,0
2003-01-01,2003,1,North-West,Kebbi,23.71,11.96,37.37,25.4,5,0
2003-02-01,2003,2,North-West,Kebbi,28.37,16.32,40.15,23.8,2,0
2003-03-01,2003,3,North-West,Kebbi,29.76,18.41,41.38,23.0,8,0
2003-04-01,2003,4,North-West,Kebbi,32.92,20.97,43.35,22.4,3,0
2003-05-01,2003,5,North-West,Kebbi,32.43,19.47,43.23,23.8,5,0
2003-06-01,2003,6,North-West,Kebbi,28.98,23.18,39.28,16.1,8,0
2003-07-01,2003,7,North-West,Kebbi,27.46,22.38,35.37,13.0,6,0
2003-08-01,2003,8,North-West,Kebbi,26.35,21.47,33.41,11.9,0,0
2003-09-01,2003,9,North-West,Kebbi,26.36,21.39,36.3,14.9,4,0
2003-10-01,2003,10,North-West,Kebbi,27.8,19.22,38.07,18.8,0,0
2003-11-01,2003,11,North-West,Kebbi,26.2,14.18,37.46,23.3,4,0
2003-12-01,2003,12,North-West,Kebbi,23.82,13.55,36.35,22.8,0,0
2004-01-01,2004,1,North-West,Kebbi,25.17,14.88,37.99,23.1,4,0
2004-02-01,2004,2,North-West,Kebbi,26.29,14.48,40.14,25.7,6,0
2004-03-01,2004,3,North-West,Kebbi,28.32,13.87,42.72,28.8,1,0
2004-04-01,2004,4,North-West,Kebbi,33.88,22.91,43.55,20.6,6,0
2004-05-01,2004,5,North-West,Kebbi,31.39,23.4,42.87,19.5,0,0
2004-06-01,2004,6,North-West,Kebbi,29.68,23.39,39.91,16.5,1,0
2004-07-01,2004,7,North-West,Kebbi,27.94,20.74,40.51,19.8,7,0
2004-08-01,2004,8,North-West,Kebbi,26.98,21.64,34.75,13.1,0,0
2004-09-01,2004,9,North-West,Kebbi,26.62,21.45,35.46,14.0,8,0
2004-10-01,2004,10,North-West,Kebbi,28.22,18.72,38.06,19.3,5,0
2004-11-01,2004,11,North-West,Kebbi,27.28,16.86,38.55,21.7,7,0
2004-12-01,2004,12,North-West,Kebbi,25.44,15.61,37.67,22.1,3,0
2005-01-01,2005,1,North-West,Kebbi,23.15,12.39,38.32,25.9,2,0
2005-02-01,2005,2,North-West,Kebbi,29.75,18.18,41.63,23.5,4,0
2005-03-01,2005,3,North-West,Kebbi,32.08,20.05,42.47,22.4,6,0
2005-04-01,2005,4,North-West,Kebbi,33.59,21.3,43.75,22.4,1,0
2005-05-01,2005,5,North-West,Kebbi,32.38,24.1,42.59,18.5,1,0
2005-06-01,2005,6,North-West,Kebbi,29.4,23.57,39.68,16.1,6,0
2005-07-01,2005,7,North-West,Kebbi,27.11,21.3,35.9,14.6,5,0
2005-08-01,2005,8,North-West,Kebbi,26.4,21.82,33.19,11.4,0,0
2005-09-01,2005,9,North-West,Kebbi,27.41,21.75,36.1,14.4,2,0
2005-10-01,2005,10,North-West,Kebbi,26.74,15.25,35.49,20.2,5,0
2005-11-01,2005,11,North-West,Kebbi,25.28,14.17,38.03,23.9,6,0
2005-12-01,2005,12,North-West,Kebbi,25.08,15.16,37.47,22.3,3,0
2006-01-01,2006,1,North-West,Kebbi,27.0,16.68,38.52,21.8,4,0
2006-02-01,2006,2,North-West,Kebbi,28.96,17.62,40.44,22.8,5,0
2006-03-01,2006,3,North-West,Kebbi,30.4,18.91,42.31,23.4,6,0
2006-04-01,2006,4,North-West,Kebbi,31.99,17.46,42.87,25.4,6,0
2006-05-01,2006,5,North-West,Kebbi,32.19,24.22,43.84,19.6,9,0
2006-06-01,2006,6,North-West,Kebbi,31.15,24.14,42.24,18.1,5,0
2006-07-01,2006,7,North-West,Kebbi,29.28,22.09,40.96,18.9,4,0
2006-08-01,2006,8,North-West,Kebbi,26.23,21.01,33.39,12.4,0,0
2006-09-01,2006,9,North-West,Kebbi,26.2,21.12,35.77,14.7,5,0
2006-10-01,2006,10,North-West,Kebbi,27.64,16.43,36.11,19.7,7,0
2006-11-01,2006,11,North-West,Kebbi,24.39,12.77,36.6,23.8,7,0
2006-12-01,2006,12,North-West,Kebbi,22.15,11.78,34.3,22.5,0,0
2007-01-01,2007,1,North-West,Kebbi,21.54,11.17,38.24,27.1,7,0
2007-02-01,2007,2,North-West,Kebbi,26.31,14.53,39.63,25.1,7,0
2007-03-01,2007,3,North-West,Kebbi,29.83,16.18,44.07,27.9,3,0
2007-04-01,2007,4,North-West,Kebbi,33.3,22.85,43.76,20.9,1,0
2007-05-01,2007,5,North-West,Kebbi,32.29,25.22,42.12,16.9,0,0
2007-06-01,2007,6,North-West,Kebbi,29.08,23.21,38.81,15.6,0,0
2007-07-01,2007,7,North-West,Kebbi,27.34,22.0,35.15,13.2,6,0
2007-08-01,2007,8,North-West,Kebbi,25.85,21.59,32.37,10.8,0,0
2007-09-01,2007,9,North-West,Kebbi,26.54,21.13,34.74,13.6,0,0
2007-10-01,2007,10,North-West,Kebbi,26.74,18.41,35.18,16.8,4,0
2007-11-01,2007,11,North-West,Kebbi,25.75,14.86,36.86,22.0,6,0
2007-12-01,2007,12,North-West,Kebbi,23.89,12.43,36.26,23.8,5,0
2008-01-01,2008,1,North-West,Kebbi,21.31,9.54,34.64,25.1,0,0
2008-02-01,2008,2,North-West,Kebbi,24.5,14.45,37.68,23.2,5,0
2008-03-01,2008,3,North-West,Kebbi,29.98,18.69,42.1,23.4,1,0
2008-04-01,2008,4,North-West,Kebbi,31.8,19.76,43.79,24.0,8,0
2008-05-01,2008,5,North-West,Kebbi,32.92,23.41,43.43,20.0,0,0
2008-06-01,2008,6,North-West,Kebbi,30.82,22.57,41.61,19.0,3,0
2008-07-01,2008,7,North-West,Kebbi,27.72,21.48,37.48,16.0,2,0
2008-08-01,2008,8,North-West,Kebbi,26.47,21.66,34.56,12.9,0,0
2008-09-01,2008,9,North-West,Kebbi,26.35,20.58,34.92,14.3,0,0
2008-10-01,2008,10,North-West,Kebbi,26.77,16.37,36.33,20.0,9,0
2008-11-01,2008,11,North-West,Kebbi,25.45,14.46,38.14,23.7,4,0
2008-12-01,2008,12,North-West,Kebbi,25.23,15.31,37.02,21.7,7,0
2009-01-01,2009,1,North-West,Kebbi,25.58,14.55,37.97,23.4,0,0
2009-02-01,2009,2,North-West,Kebbi,28.17,17.34,39.93,22.6,3,0
2009-03-01,2009,3,North-West,Kebbi,30.57,18.89,41.75,22.9,6,0
2009-04-01,2009,4,North-West,Kebbi,33.56,22.03,42.72,20.7,0,0
2009-05-01,2009,5,North-West,Kebbi,32.74,24.22,42.04,17.8,9,0
2009-06-01,2009,6,North-West,Kebbi,30.64,23.17,42.63,19.5,1,0
2009-07-01,2009,7,North-West,Kebbi,28.14,21.83,36.09,14.3,6,0
2009-08-01,2009,8,North-West,Kebbi,26.16,21.61,33.16,11.5,0,0
2009-09-01,2009,9,North-West,Kebbi,26.56,21.69,34.0,12.3,0,0
2009-10-01,2009,10,North-West,Kebbi,26.86,21.26,35.39,14.1,7,0
2009-11-01,2009,11,North-West,Kebbi,24.81,13.55,37.49,23.9,3,0
2009-12-01,2009,12,North-West,Kebbi,24.04,11.98,37.26,25.3,9,0
2010-01-01,2010,1,North-West,Kebbi,24.4,12.54,39.46,26.9,7,0
2010-02-01,2010,2,North-West,Kebbi,28.48,15.39,42.17,26.8,2,0
2010-03-01,2010,3,North-West,Kebbi,30.11,17.76,41.81,24.0,1,0
2010-04-01,2010,4,North-West,Kebbi,33.22,20.55,45.02,24.5,1,0
2010-05-01,2010,5,North-West,Kebbi,32.1,25.35,41.59,16.2,0,0
2010-06-01,2010,6,North-West,Kebbi,29.19,23.46,38.6,15.1,5,0
2010-07-01,2010,7,North-West,Kebbi,26.96,21.54,37.11,15.6,5,0
2010-08-01,2010,8,North-West,Kebbi,25.93,21.74,32.56,10.8,0,0
2010-09-01,2010,9,North-West,Kebbi,26.12,21.43,33.01,11.6,0,0
2010-10-01,2010,10,North-West,Kebbi,26.82,19.29,34.39,15.1,0,0
2010-11-01,2010,11,North-West,Kebbi,25.65,13.26,35.8,22.5,4,0
2010-12-01,2010,12,North-West,Kebbi,22.5,11.32,35.4,24.1,3,0
2011-01-01,2011,1,North-West,Kebbi,22.76,12.31,38.46,26.2,6,0
2011-02-01,2011,2,North-West,Kebbi,28.62,17.58,39.88,22.3,1,0
2011-03-01,2011,3,North-West,Kebbi,30.63,20.08,41.91,21.8,3,0
2011-04-01,2011,4,North-West,Kebbi,32.2,20.77,43.5,22.7,6,0
2011-05-01,2011,5,North-West,Kebbi,32.21,24.27,42.28,18.0,7,0
2011-06-01,2011,6,North-West,Kebbi,30.71,23.13,41.81,18.7,4,0
2011-07-01,2011,7,North-West,Kebbi,28.67,22.19,40.33,18.1,8,0
2011-08-01,2011,8,North-West,Kebbi,26.65,20.47,34.25,13.8,0,0
2011-09-01,2011,9,North-West,Kebbi,26.83,21.24,35.77,14.5,5,0
2011-10-01,2011,10,North-West,Kebbi,27.83,17.31,37.68,20.4,7,0
2011-11-01,2011,11,North-West,Kebbi,25.4,14.19,37.71,23.5,0,0
2011-12-01,2011,12,North-West,Kebbi,22.77,12.29,35.37,23.1,5,0
2012-01-01,2012,1,North-West,Kebbi,23.83,12.49,37.62,25.1,1,0
2012-02-01,2012,2,North-West,Kebbi,28.19,16.38,40.86,24.5,6,0
2012-03-01,2012,3,North-West,Kebbi,29.53,19.21,40.4,21.2,3,0
2012-04-01,2012,4,North-West,Kebbi,33.41,23.8,43.78,20.0,9,0
2012-05-01,2012,5,North-West,Kebbi,30.71,23.61,44.2,20.6,0,0
2012-06-01,2012,6,North-West,Kebbi,29.23,21.7,39.51,17.8,3,0
2012-07-01,2012,7,North-West,Kebbi,26.68,21.79,33.86,12.1,0,0
2012-08-01,2012,8,North-West,Kebbi,25.61,20.59,32.99,12.4,0,0
2012-09-01,2012,9,North-West,Kebbi,26.28,19.88,34.02,14.1,0,0
2012-10-01,2012,10,North-West,Kebbi,27.07,19.31,35.3,16.0,9,0
2012-11-01,2012,11,North-West,Kebbi,26.72,15.13,37.02,21.9,0,0
2012-12-01,2012,12,North-West,Kebbi,23.39,11.24,36.57,25.3,7,0
2013-01-01,2013,1,North-West,Kebbi,24.88,11.59,39.3,27.7,3,0
2013-02-01,2013,2,North-West,Kebbi,27.54,12.79,41.45,28.7,6,0
2013-03-01,2013,3,North-West,Kebbi,32.2,20.48,42.19,21.7,5,0
2013-04-01,2013,4,North-West,Kebbi,32.64,24.67,42.54,17.9,5,0
2013-05-01,2013,5,North-West,Kebbi,32.55,24.75,42.49,17.7,2,0
2013-06-01,2013,6,North-West,Kebbi,30.01,22.7,40.13,17.4,2,0
2013-07-01,2013,7,North-West,Kebbi,27.89,22.45,37.97,15.5,3,0
2013-08-01,2013,8,North-West,Kebbi,26.2,21.0,33.39,12.4,0,0
2013-09-01,2013,9,North-West,Kebbi,26.62,21.16,35.7,14.5,6,0
2013-10-01,2013,10,North-West,Kebbi,26.71,16.21,37.21,21.0,1,0
2013-11-01,2013,11,North-West,Kebbi,27.08,16.11,38.49,22.4,5,0
2013-12-01,2013,12,North-West,Kebbi,25.19,12.71,38.13,25.4,6,0
2014-01-01,2014,1,North-West,Kebbi,25.19,14.13,38.2,24.1,6,0
2014-02-01,2014,2,North-West,Kebbi,27.09,15.44,39.93,24.5,4,0
2014-03-01,2014,3,North-West,Kebbi,30.58,17.3,42.71,25.4,6,0
2014-04-01,2014,4,North-West,Kebbi,33.18,22.06,43.11,21.0,1,0
2014-05-01,2014,5,North-West,Kebbi,32.3,23.62,42.77,19.2,7,0
2014-06-01,2014,6,North-West,Kebbi,31.46,23.88,40.31,16.4,4,0
2014-07-01,2014,7,North-West,Kebbi,29.54,22.76,40.34,17.6,9,0
2014-08-01,2014,8,North-West,Kebbi,26.64,21.6,35.95,14.4,0,0
2014-09-01,2014,9,North-West,Kebbi,26.34,19.06,34.48,15.4,0,0
2014-10-01,2014,10,North-West,Kebbi,27.81,17.82,38.12,20.3,0,0
2014-11-01,2014,11,North-West,Kebbi,27.14,15.79,38.62,22.8,9,0
2014-12-01,2014,12,North-West,Kebbi,24.26,12.91,37.2,24.3,1,0
2015-01-01,2015,1,North-West,Kebbi,22.27,9.0,37.5,28.5,5,0
2015-02-01,2015,2,North-West,Kebbi,28.34,17.2,40.89,23.7,2,0
2015-03-01,2015,3,North-West,Kebbi,30.32,18.89,41.77,22.9,7,0
2015-04-01,2015,4,North-West,Kebbi,31.57,18.95,43.16,24.2,4,0
2015-05-01,2015,5,North-West,Kebbi,33.7,22.54,44.18,21.6,4,0
2015-06-01,2015,6,North-West,Kebbi,32.29,24.33,41.69,17.4,2,0
2015-07-01,2015,7,North-West,Kebbi,29.61,22.32,41.43,19.1,8,0
2015-08-01,2015,8,North-West,Kebbi,26.32,21.96,33.16,11.2,0,0
2015-09-01,2015,9,North-West,Kebbi,26.87,22.06,34.44,12.4,0,0
2015-10-01,2015,10,North-West,Kebbi,27.85,19.38,36.54,17.2,8,0
2015-11-01,2015,11,North-West,Kebbi,24.38,14.28,36.3,22.0,1,0
2015-12-01,2015,12,North-West,Kebbi,19.73,10.66,32.25,21.6,0,0
2016-01-01,2016,1,North-West,Kebbi,21.8,12.24,35.15,22.9,9,0
2016-02-01,2016,2,North-West,Kebbi,25.3,12.18,40.67,28.5,8,0
2016-03-01,2016,3,North-West,Kebbi,32.11,21.23,42.75,21.5,8,0
2016-04-01,2016,4,North-West,Kebbi,34.05,22.26,44.13,21.9,6,0
2016-05-01,2016,5,North-West,Kebbi,33.31,24.77,43.83,19.1,0,0
2016-06-01,2016,6,North-West,Kebbi,30.51,23.72,41.74,18.0,1,0
2016-07-01,2016,7,North-West,Kebbi,27.6,22.29,37.15,14.9,9,0
2016-08-01,2016,8,North-West,Kebbi,26.65,21.78,33.93,12.1,0,0
2016-09-01,2016,9,North-West,Kebbi,26.81,21.79,34.69,12.9,0,0
2016-10-01,2016,10,North-West,Kebbi,27.17,17.16,36.32,19.2,2,0
